disposition_code_sk,queue_sk,agent_sk,etl_ticket_id,last_changed,partition_key,redacted,abandoned_indicator,acw_end_timestamp,acw_end_timestamp_utc_quarter_hour_sk,acw_indicator,acw_start_timestamp,acw_start_timestamp_utc_quarter_hour_sk,agent_initiated_disconnect,barge_end_timestamp,barge_end_timestamp_utc_quarter_hour_sk,barge_indicator,barge_start_timestamp,barge_start_timestamp_utc_quarter_hour_sk,barge_timestamp,barge_timestamp_utc_quarter_hour_sk,business_accountname,channel_id,channel_type,coach_indicator,coach_timestamp,coach_timestamp_utc_quarter_hour_sk,dialog_end_time,dialog_end_time_utc_quarter_hour_sk,dialog_id,dialog_start_time,dialog_start_time_utc_quarter_hour_sk,direction,engagement_end_time,engagement_end_time_utc_quarter_hour_sk,engagement_id,engagement_start_time,engagement_start_time_utc_quarter_hour_sk,external_call_indicator,external_participant_id,message_type,observe_indicator,provider_id,send_from,send_to,subject,transfer_indicator,answered_timestamp,calling_number,dialled_number,emergency_indicator,answered_timestamp_utc_quarter_hour_sk,offered_attributes,queued_attributes,conference_indicator,consult_accepted_from_user_indicator,consult_initiated_to_user_indicator,consult_accepted_from_queue_indicator,consult_initiated_to_queue_indicator,conference_to_external_indicator,consult_to_external_indicator,consult_to_external_number,warm_transfer_to_external_indicator,warm_transfer_to_queue_indicator,warm_transfer_to_user_indicator,engagement_source,engagement_offered_time,engagement_queued_time,engagement_offered_time_utc_quarter_hour_sk,engagement_queued_time_utc_quarter_hour_sk,source_address,supervisor_sk,agent_id,agent_login_id,agent_first_name,agent_last_name,agent_display_name,agent_user_handle,agent_type,row_active_date,row_inactive_date,active_record,is_unknown,entity_deleted,attributes,queue_id,queue_name,queue_description,is_default,disposition_code_id,disposition_code_type,disposition_code_name,disposition_code_number,disposition_code_description
,2,19486,41146,2024-01-19 16:01:18.428483+00,20240119,f,t,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:58:08.762+00,202401191545,04344476761705679866,2024-01-19 15:57:46.777+00,202401191545,INCOMING,2024-01-19 15:58:08.762+00,202401191545,9039884b-7bf0-4225-b215-4f403d44ca1f,2024-01-19 15:57:46.777+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,[Department.Accounts],,,,,,,,,,,,,NA,2024-01-19 15:58:04.576+00,,202401191545,,NA,-1,75120704-ad04-46a4-81b3-0d103ef961a4,user007@verintnew01.prodreleasev2.com,User007,verintnew01UAT,"verintnew01UAT, User007",75120704-ad04-46a4-81b3-0d103ef961a4,Agent,2023-01-20 12:16:28.31785+00,9999-12-31 00:00:00+00,t,f,f,"[{""value"": ""Sales"", ""category"": ""Department""}, {""value"": ""English"", ""category"": ""Language""}, {""value"": ""French"", ""category"": ""Language""}, {""value"": ""Spanish"", ""category"": ""Language""}, {""value"": ""Support"", ""category"": ""Department""}, {""value"": ""Billing"", ""category"": ""Department""}, {""value"": ""Accounts"", ""category"": ""Department""}]",b4c28c2d-7e68-4d42-bd93-0295451cc9dd,VoiceQ,Voice Queue,f,,,,,
,2,19486,41124,2024-01-19 16:01:18.430136+00,20240119,f,t,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:57:32.207+00,202401191545,31025188021705679828,2024-01-19 15:57:08.945+00,202401191545,INCOMING,2024-01-19 15:57:32.207+00,202401191545,8c8e5fba-f330-4456-87ca-d6b38465e824,2024-01-19 15:57:08.945+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,[Department.Accounts],,,,,,,,,,,,,NA,2024-01-19 15:57:27.895+00,,202401191545,,NA,-1,75120704-ad04-46a4-81b3-0d103ef961a4,user007@verintnew01.prodreleasev2.com,User007,verintnew01UAT,"verintnew01UAT, User007",75120704-ad04-46a4-81b3-0d103ef961a4,Agent,2023-01-20 12:16:28.31785+00,9999-12-31 00:00:00+00,t,f,f,"[{""value"": ""Sales"", ""category"": ""Department""}, {""value"": ""English"", ""category"": ""Language""}, {""value"": ""French"", ""category"": ""Language""}, {""value"": ""Spanish"", ""category"": ""Language""}, {""value"": ""Support"", ""category"": ""Department""}, {""value"": ""Billing"", ""category"": ""Department""}, {""value"": ""Accounts"", ""category"": ""Department""}]",b4c28c2d-7e68-4d42-bd93-0295451cc9dd,VoiceQ,Voice Queue,f,,,,,
,2,-2,41098,2024-01-19 16:01:18.445807+00,20240119,f,t,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:56:58.863+00,202401191545,31025187891705679802,2024-01-19 15:56:42.688+00,202401191545,INCOMING,2024-01-19 15:56:58.863+00,202401191545,007afe17-54b2-44ed-a0c6-8230bbc2b18c,2024-01-19 15:56:42.688+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,[Department.Accounts],,,,,,,,,,,,,NA,2024-01-19 15:56:58.124+00,,202401191545,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,b4c28c2d-7e68-4d42-bd93-0295451cc9dd,VoiceQ,Voice Queue,f,,,,,
,2,-2,41076,2024-01-19 16:01:18.437993+00,20240119,f,t,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:56:25.862+00,202401191545,31025187671705679757,2024-01-19 15:55:58.073+00,202401191545,INCOMING,2024-01-19 15:56:25.862+00,202401191545,ad68035c-083c-43b2-914c-2273eb33e3ab,2024-01-19 15:55:58.073+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,[Department.Accounts],,,,,,,,,,,,,NA,2024-01-19 15:56:25.375+00,,202401191545,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,b4c28c2d-7e68-4d42-bd93-0295451cc9dd,VoiceQ,Voice Queue,f,,,,,
,2,-2,41062,2024-01-19 16:01:18.427029+00,20240119,f,t,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:55:52.751+00,202401191545,31025187551705679731,2024-01-19 15:55:31.638+00,202401191545,INCOMING,2024-01-19 15:55:52.751+00,202401191545,978123ee-73c2-4829-8380-695c8b41d776,2024-01-19 15:55:31.638+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,[Department.Accounts],,,,,,,,,,,,,NA,2024-01-19 15:55:52.16+00,,202401191545,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,b4c28c2d-7e68-4d42-bd93-0295451cc9dd,VoiceQ,Voice Queue,f,,,,,
,,-2,41037,2024-01-19 16:01:18.430537+00,20240119,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:54:27.8+00,202401191545,31025187141705679653,2024-01-19 15:54:13.985+00,202401191545,INCOMING,2024-01-19 15:54:27.8+00,202401191545,9f1781a9-2d48-4f4e-a76f-2a92dd97d263,2024-01-19 15:54:13.985+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,2,19486,41022,2024-01-19 16:01:18.426521+00,20240119,f,t,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:54:00.731+00,202401191545,31025186911705679620,2024-01-19 15:53:40.888+00,202401191545,INCOMING,2024-01-19 15:54:00.731+00,202401191545,d8dab19a-2f13-4bd5-848e-6e2016b5a2eb,2024-01-19 15:53:40.888+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,[Department.Accounts],,,,,,,,,,,,,NA,2024-01-19 15:53:58.925+00,,202401191545,,NA,-1,75120704-ad04-46a4-81b3-0d103ef961a4,user007@verintnew01.prodreleasev2.com,User007,verintnew01UAT,"verintnew01UAT, User007",75120704-ad04-46a4-81b3-0d103ef961a4,Agent,2023-01-20 12:16:28.31785+00,9999-12-31 00:00:00+00,t,f,f,"[{""value"": ""Sales"", ""category"": ""Department""}, {""value"": ""English"", ""category"": ""Language""}, {""value"": ""French"", ""category"": ""Language""}, {""value"": ""Spanish"", ""category"": ""Language""}, {""value"": ""Support"", ""category"": ""Department""}, {""value"": ""Billing"", ""category"": ""Department""}, {""value"": ""Accounts"", ""category"": ""Department""}]",b4c28c2d-7e68-4d42-bd93-0295451cc9dd,VoiceQ,Voice Queue,f,,,,,
,2,-2,40990,2024-01-19 16:01:18.443514+00,20240119,f,t,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:53:29.853+00,202401191545,31025186721705679589,2024-01-19 15:53:10.101+00,202401191545,INCOMING,2024-01-19 15:53:29.853+00,202401191545,ba9ac2e7-9f32-484f-8cf9-1e131713dbba,2024-01-19 15:53:10.101+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,[Department.Accounts],,,,,,,,,,,,,NA,2024-01-19 15:53:29.728+00,,202401191545,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,b4c28c2d-7e68-4d42-bd93-0295451cc9dd,VoiceQ,Voice Queue,f,,,,,
,,-2,40975,2024-01-19 16:01:18.443176+00,20240119,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:52:56.669+00,202401191545,31025186551705679562,2024-01-19 15:52:43.361+00,202401191545,INCOMING,2024-01-19 15:52:56.669+00,202401191545,6bffa846-70fa-4d69-b065-26a97bc1a760,2024-01-19 15:52:43.361+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,40963,2024-01-19 16:01:18.424289+00,20240119,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:52:33.245+00,202401191545,31025186481705679552,2024-01-19 15:52:33.049+00,202401191545,INCOMING,2024-01-19 15:52:33.245+00,202401191545,43ffd238-4c83-4c6e-af2c-34cfd318c3cb,2024-01-19 15:52:33.049+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,40952,2024-01-19 16:01:18.445261+00,20240119,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:52:21.535+00,202401191545,31025186381705679541,2024-01-19 15:52:21.456+00,202401191545,INCOMING,2024-01-19 15:52:21.535+00,202401191545,ebbfea4c-afae-4ede-9ff8-8215e4e1bbc5,2024-01-19 15:52:21.456+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,40933,2024-01-19 16:01:18.453754+00,20240119,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:52:08.608+00,202401191545,31025186251705679514,2024-01-19 15:51:54.58+00,202401191545,INCOMING,2024-01-19 15:52:08.608+00,202401191545,0805c591-b421-40f6-8d56-409b04c41502,2024-01-19 15:51:54.58+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,40916,2024-01-19 16:01:18.429875+00,20240119,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:51:48.255+00,202401191545,31025186181705679496,2024-01-19 15:51:36.51+00,202401191545,INCOMING,2024-01-19 15:51:48.255+00,202401191545,7964c625-478c-44e8-bae0-7c1dc8114fff,2024-01-19 15:51:36.51+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,40909,2024-01-19 16:01:18.45226+00,20240119,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:51:32.562+00,202401191545,31025186101705679477,2024-01-19 15:51:17.932+00,202401191545,INCOMING,2024-01-19 15:51:32.562+00,202401191545,18256593-8337-4a81-9a22-4bf1f38380ad,2024-01-19 15:51:17.932+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,40889,2024-01-19 16:01:18.426425+00,20240119,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:51:09.622+00,202401191545,31025186031705679457,2024-01-19 15:50:57.615+00,202401191545,INCOMING,2024-01-19 15:51:09.622+00,202401191545,7417f5ce-be48-46e1-af61-1ced0130bd4e,2024-01-19 15:50:57.615+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,40883,2024-01-19 16:01:18.445761+00,20240119,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:50:45.785+00,202401191545,04344475691705679438,2024-01-19 15:50:38.527+00,202401191545,INCOMING,2024-01-19 15:50:45.785+00,202401191545,994a58c0-7b5a-44c9-9831-417fd72e7899,2024-01-19 15:50:38.527+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,40863,2024-01-19 16:01:18.449147+00,20240119,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:50:32.753+00,202401191545,31025185821705679424,2024-01-19 15:50:25.383+00,202401191545,INCOMING,2024-01-19 15:50:32.753+00,202401191545,d10785be-863a-4cd1-b9b1-3a86a4c72222,2024-01-19 15:50:25.383+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,40856,2024-01-19 16:01:18.442568+00,20240119,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:50:20.918+00,202401191545,31025185791705679413,2024-01-19 15:50:13.857+00,202401191545,INCOMING,2024-01-19 15:50:20.918+00,202401191545,136af853-71e0-434b-acf2-8aadf43dd221,2024-01-19 15:50:13.857+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,40837,2024-01-19 16:01:18.433968+00,20240119,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:50:07.549+00,202401191545,31025185701705679399,2024-01-19 15:50:00.222+00,202401191545,INCOMING,2024-01-19 15:50:07.549+00,202401191545,8085a509-8a1c-4019-9767-a72bcae1811b,2024-01-19 15:50:00.222+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,40822,2024-01-19 16:01:18.445379+00,20240119,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:49:58.754+00,202401191545,31025185631705679389,2024-01-19 15:49:49.695+00,202401191545,INCOMING,2024-01-19 15:49:58.754+00,202401191545,171c2f86-5268-49b0-90ca-c21a681680cf,2024-01-19 15:49:49.695+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,40811,2024-01-19 16:01:18.442951+00,20240119,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:49:27.005+00,202401191545,31025185531705679357,2024-01-19 15:49:18.348+00,202401191545,INCOMING,2024-01-19 15:49:27.005+00,202401191545,2eda30aa-f7e9-4940-9677-8f92ceeaf672,2024-01-19 15:49:18.348+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,40791,2024-01-19 16:01:18.441557+00,20240119,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:49:06.586+00,202401191545,31025185381705679341,2024-01-19 15:49:01.933+00,202401191545,INCOMING,2024-01-19 15:49:06.586+00,202401191545,1920c49a-42b2-43a4-a6ca-b15b3eb9a161,2024-01-19 15:49:01.933+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,40787,2024-01-19 16:01:18.44115+00,20240119,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:49:03.161+00,202401191545,31025185321705679333,2024-01-19 15:48:53.863+00,202401191545,INCOMING,2024-01-19 15:49:03.161+00,202401191545,fe377724-3241-4fa0-9bcf-293eaee1c6f3,2024-01-19 15:48:53.863+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,40775,2024-01-19 16:01:18.426059+00,20240119,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:48:44.767+00,202401191545,04344475381705679312,2024-01-19 15:48:33.246+00,202401191545,INCOMING,2024-01-19 15:48:44.767+00,202401191545,a838ae34-7514-4cbf-8345-fe998d01ac74,2024-01-19 15:48:33.246+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,40765,2024-01-19 16:01:18.452215+00,20240119,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:48:19.231+00,202401191545,04344475321705679294,2024-01-19 15:48:14.988+00,202401191545,INCOMING,2024-01-19 15:48:19.231+00,202401191545,f42067bf-638c-4523-b433-6426086b7304,2024-01-19 15:48:14.988+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,40744,2024-01-19 16:01:18.439715+00,20240119,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:47:37.367+00,202401191545,31025184881705679251,2024-01-19 15:47:31.569+00,202401191545,INCOMING,2024-01-19 15:47:37.367+00,202401191545,e2b7f7d3-634c-40d2-aaca-a373bee9dcf6,2024-01-19 15:47:31.569+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,40738,2024-01-19 16:01:18.433499+00,20240119,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:47:26.286+00,202401191545,31025184831705679242,2024-01-19 15:47:22.943+00,202401191545,INCOMING,2024-01-19 15:47:26.286+00,202401191545,fa2ec14c-1d28-4d8c-ab54-fbebc716b64e,2024-01-19 15:47:22.943+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,40731,2024-01-19 16:01:18.424059+00,20240119,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:47:17.736+00,202401191545,31025184811705679233,2024-01-19 15:47:14.162+00,202401191545,INCOMING,2024-01-19 15:47:17.736+00,202401191545,1106f96a-6441-447e-acd7-c9949bf57501,2024-01-19 15:47:14.162+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,40727,2024-01-19 16:01:18.453287+00,20240119,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:47:15.927+00,202401191545,31025184751705679226,2024-01-19 15:47:06.515+00,202401191545,INCOMING,2024-01-19 15:47:15.927+00,202401191545,e1a9a8d3-0951-4137-a4b6-3cc4f5e859e4,2024-01-19 15:47:06.515+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,40698,2024-01-19 16:01:18.438237+00,20240119,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:46:53.312+00,202401191545,31025184691705679209,2024-01-19 15:46:49.924+00,202401191545,INCOMING,2024-01-19 15:46:53.312+00,202401191545,86fb62bc-3a4f-489c-a904-d2ffb6c78d77,2024-01-19 15:46:49.924+00,202401191545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,40688,2024-01-19 15:46:17.398036+00,20240119,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:36:25.642+00,202401191530,31025181711705678572,2024-01-19 15:36:12.725+00,202401191530,INCOMING,2024-01-19 15:36:25.642+00,202401191530,8c465d8d-b3c7-4bc5-a11c-35b8b0a1c10c,2024-01-19 15:36:12.725+00,202401191530,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,40681,2024-01-19 15:46:17.450978+00,20240119,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:34:42.446+00,202401191530,04344473361705678475,2024-01-19 15:34:35.672+00,202401191530,INCOMING,2024-01-19 15:34:42.446+00,202401191530,462ab1ad-b87e-41ba-80a4-38dc12d9c7cc,2024-01-19 15:34:35.672+00,202401191530,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,40660,2024-01-19 15:46:17.449363+00,20240119,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:34:18.297+00,202401191530,31025181011705678445,2024-01-19 15:34:05.775+00,202401191530,INCOMING,2024-01-19 15:34:18.297+00,202401191530,39682bc4-aa49-416c-8a44-5e70f6295392,2024-01-19 15:34:05.775+00,202401191530,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,2,-2,40652,2024-01-19 15:31:17.084424+00,20240119,f,t,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-19 15:26:44.546+00,202401191515,31025178501705677978,2024-01-19 15:26:19.091+00,202401191515,INCOMING,2024-01-19 15:26:44.546+00,202401191515,b68fefd0-e5f1-4616-9503-56135862e857,2024-01-19 15:26:19.091+00,202401191515,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,[Department.Accounts],,,,,,,,,,,,NA,,2024-01-19 15:26:42.083+00,,202401191515,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,b4c28c2d-7e68-4d42-bd93-0295451cc9dd,VoiceQ,Voice Queue,f,,,,,
